jour;libelle;reg;incid_rea
2020-12-01;Centre-Val de Loire;24;10
2020-12-01;Corse;94;0
2020-12-01;Grand-Est;44;10
2020-12-01;Guadeloupe;1;1
2020-12-01;Guyane;3;0
2020-12-01;Hauts-de-France;32;24
2020-12-01;Ile-de-France;11;65
2020-12-01;La Réunion;4;1
2020-12-01;Martinique;2;0
2020-12-01;Mayotte;6;0
2020-12-01;Normandie;28;12
2020-12-01;Nouvelle-Aquitaine;75;8
2020-12-01;Occitanie;76;9
2020-12-01;Pays de la Loire;52;4
2020-12-01;Provence-Alpes-Côte d'Azur;93;27
2020-12-02;Auvergne-Rhône-Alpes;84;40
2020-12-02;Bourgogne-Franche-Comté;27;10
2020-12-02;Bretagne;53;4
2020-12-02;Centre-Val de Loire;24;5
2020-12-02;Corse;94;1
2020-12-02;Grand-Est;44;11
2020-12-02;Guadeloupe;1;0
2020-12-02;Guyane;3;0
2020-12-02;Hauts-de-France;32;17
2020-12-02;Ile-de-France;11;25
2020-12-02;La Réunion;4;0
2020-12-02;Martinique;2;0
2020-12-02;Mayotte;6;1
2020-12-02;Normandie;28;6
2020-12-02;Nouvelle-Aquitaine;75;4
2020-12-02;Occitanie;76;9
2020-12-02;Pays de la Loire;52;4
2020-12-02;Provence-Alpes-Côte d'Azur;93;24
2020-12-03;Auvergne-Rhône-Alpes;84;28
2020-12-03;Bourgogne-Franche-Comté;27;7
2020-12-03;Bretagne;53;4
2020-12-03;Centre-Val de Loire;24;6
2020-12-03;Corse;94;0
2020-12-03;Grand-Est;44;23
2020-12-03;Guadeloupe;1;1
2020-12-03;Guyane;3;0
2020-12-03;Hauts-de-France;32;25
2020-12-03;Ile-de-France;11;29
2020-12-03;La Réunion;4;1
2020-12-03;Martinique;2;0
2020-12-03;Mayotte;6;0
2020-12-03;Normandie;28;4
2020-12-03;Nouvelle-Aquitaine;75;8
2020-12-03;Occitanie;76;13
2020-12-03;Pays de la Loire;52;6
2020-12-03;Provence-Alpes-Côte d'Azur;93;29
2020-12-04;Auvergne-Rhône-Alpes;84;34
2020-12-04;Bourgogne-Franche-Comté;27;12
2020-12-04;Bretagne;53;7
2020-12-04;Centre-Val de Loire;24;3
2020-12-04;Corse;94;1
2020-12-04;Grand-Est;44;15
2020-12-04;Guadeloupe;1;0
2020-12-04;Guyane;3;0
2020-12-04;Hauts-de-France;32;11
2020-12-04;Ile-de-France;11;33
2020-12-04;La Réunion;4;1
2020-12-04;Martinique;2;0
2020-12-04;Mayotte;6;0
2020-12-04;Normandie;28;3
2020-12-04;Nouvelle-Aquitaine;75;14
2020-12-04;Occitanie;76;15
2020-12-04;Pays de la Loire;52;3
2020-12-04;Provence-Alpes-Côte d'Azur;93;13
2020-12-05;Auvergne-Rhône-Alpes;84;25
2020-12-05;Bourgogne-Franche-Comté;27;10
2020-12-05;Bretagne;53;2
2020-12-05;Centre-Val de Loire;24;0
2020-12-05;Corse;94;0
2020-12-05;Grand-Est;44;16
2020-12-05;Guadeloupe;1;0
2020-12-05;Guyane;3;0
2020-12-05;Hauts-de-France;32;9
2020-12-05;Ile-de-France;11;26
2020-12-05;La Réunion;4;0
2020-12-05;Martinique;2;0
2020-12-05;Mayotte;6;1
2020-12-05;Normandie;28;4
2020-12-05;Nouvelle-Aquitaine;75;9
2020-12-05;Occitanie;76;7
2020-12-05;Pays de la Loire;52;3
2020-12-05;Provence-Alpes-Côte d'Azur;93;13
2020-12-06;Auvergne-Rhône-Alpes;84;19
2020-12-06;Bourgogne-Franche-Comté;27;12
2020-12-06;Bretagne;53;2
2020-12-06;Centre-Val de Loire;24;3
2020-12-06;Corse;94;1
2020-12-06;Grand-Est;44;8
2020-12-06;Guadeloupe;1;0
2020-12-06;Guyane;3;0
2020-12-06;Hauts-de-France;32;3
2020-12-06;Ile-de-France;11;10
2020-12-06;La Réunion;4;0
2020-12-06;Martinique;2;0
2020-12-06;Mayotte;6;0
2020-12-06;Normandie;28;6
2020-12-06;Nouvelle-Aquitaine;75;13
2020-12-06;Occitanie;76;4
2020-12-06;Pays de la Loire;52;2
2020-12-06;Provence-Alpes-Côte d'Azur;93;18
2020-12-07;Auvergne-Rhône-Alpes;84;34
2020-12-07;Bourgogne-Franche-Comté;27;20
2020-12-07;Bretagne;53;1
2020-12-07;Centre-Val de Loire;24;8
2020-12-07;Corse;94;0
2020-12-07;Grand-Est;44;19
2020-12-07;Guadeloupe;1;0
2020-12-07;Guyane;3;0
2020-12-07;Hauts-de-France;32;26
2020-12-07;Ile-de-France;11;43
2020-12-07;La Réunion;4;1
2020-12-07;Martinique;2;0
2020-12-07;Mayotte;6;0
2020-12-07;Normandie;28;5
2020-12-07;Nouvelle-Aquitaine;75;8
2020-12-07;Occitanie;76;13
2020-12-07;Pays de la Loire;52;3
2020-12-07;Provence-Alpes-Côte d'Azur;93;22
2020-12-08;Auvergne-Rhône-Alpes;84;38
2020-12-08;Bourgogne-Franche-Comté;27;10
2020-12-08;Bretagne;53;4
2020-12-08;Centre-Val de Loire;24;8
2020-12-08;Corse;94;0
2020-12-08;Grand-Est;44;24
2020-12-08;Guadeloupe;1;0
2020-12-08;Guyane;3;0
2020-12-08;Hauts-de-France;32;26
2020-12-08;Ile-de-France;11;45
2020-12-08;La Réunion;4;0
2020-12-08;Martinique;2;0
2020-12-08;Mayotte;6;0
2020-12-08;Normandie;28;2
2020-12-08;Nouvelle-Aquitaine;75;10
2020-12-08;Occitanie;76;14
2020-12-08;Pays de la Loire;52;7
2020-12-08;Provence-Alpes-Côte d'Azur;93;26
2020-12-09;Auvergne-Rhône-Alpes;84;34
2020-12-09;Bourgogne-Franche-Comté;27;19
2020-12-09;Bretagne;53;0
2020-12-09;Centre-Val de Loire;24;5
2020-12-09;Corse;94;0
2020-12-09;Grand-Est;44;11
2020-12-09;Guadeloupe;1;0
2020-12-09;Guyane;3;0
2020-12-09;Hauts-de-France;32;16
2020-12-09;Ile-de-France;11;46
2020-12-09;La Réunion;4;0
2020-12-09;Martinique;2;0
2020-12-09;Mayotte;6;0
2020-12-09;Normandie;28;5
2020-12-09;Nouvelle-Aquitaine;75;8
2020-12-09;Occitanie;76;7
2020-12-09;Pays de la Loire;52;7
2020-12-09;Provence-Alpes-Côte d'Azur;93;12
2020-12-10;Auvergne-Rhône-Alpes;84;34
2020-12-10;Bourgogne-Franche-Comté;27;9
2020-12-10;Bretagne;53;0
2020-12-10;Centre-Val de Loire;24;11
2020-12-10;Corse;94;0
2020-12-10;Grand-Est;44;24
2020-12-10;Guadeloupe;1;0
2020-12-10;Guyane;3;0
2020-12-10;Hauts-de-France;32;21
2020-12-10;Ile-de-France;11;54
2020-12-10;La Réunion;4;0
2020-12-10;Martinique;2;0
2020-12-10;Mayotte;6;0
2020-12-10;Normandie;28;3
2020-12-10;Nouvelle-Aquitaine;75;11
2020-12-10;Occitanie;76;8
2020-12-10;Pays de la Loire;52;0
2020-12-10;Provence-Alpes-Côte d'Azur;93;16
2020-12-11;Auvergne-Rhône-Alpes;84;29
2020-12-11;Bourgogne-Franche-Comté;27;10
2020-12-11;Bretagne;53;1
2020-12-11;Centre-Val de Loire;24;5
2020-12-11;Corse;94;0
2020-12-11;Grand-Est;44;19
2020-12-11;Guadeloupe;1;0
2020-12-11;Guyane;3;0
2020-12-11;Hauts-de-France;32;25
2020-12-11;Ile-de-France;11;39
2020-12-11;La Réunion;4;2
2020-12-11;Martinique;2;1
2020-12-11;Mayotte;6;0
2020-12-11;Normandie;28;6
2020-12-11;Nouvelle-Aquitaine;75;15
2020-12-11;Occitanie;76;9
2020-12-11;Pays de la Loire;52;5
2020-12-11;Provence-Alpes-Côte d'Azur;93;14
2020-12-12;Auvergne-Rhône-Alpes;84;27
2020-12-12;Bourgogne-Franche-Comté;27;12
2020-12-12;Bretagne;53;1
2020-12-12;Centre-Val de Loire;24;3
2020-12-12;Corse;94;0
2020-12-12;Grand-Est;44;19
2020-12-12;Guadeloupe;1;0
2020-12-12;Guyane;3;0
2020-12-12;Hauts-de-France;32;8
2020-12-12;Ile-de-France;11;24
2020-12-12;La Réunion;4;0
2020-12-12;Martinique;2;0
2020-12-12;Mayotte;6;1
2020-12-12;Normandie;28;5
2020-12-12;Nouvelle-Aquitaine;75;4
2020-12-12;Occitanie;76;8
2020-12-12;Pays de la Loire;52;2
2020-12-12;Provence-Alpes-Côte d'Azur;93;13
2020-12-13;Auvergne-Rhône-Alpes;84;15
2020-12-13;Bourgogne-Franche-Comté;27;6
2020-12-13;Bretagne;53;2
2020-12-13;Centre-Val de Loire;24;3
2020-12-13;Corse;94;0
2020-12-13;Grand-Est;44;15
2020-12-13;Guadeloupe;1;0
2020-12-13;Guyane;3;0
2020-12-13;Hauts-de-France;32;5
2020-12-13;Ile-de-France;11;20
2020-12-13;La Réunion;4;0
2020-12-13;Martinique;2;0
2020-12-13;Mayotte;6;0
2020-12-13;Normandie;28;3
2020-12-13;Nouvelle-Aquitaine;75;2
2020-12-13;Occitanie;76;5
2020-12-13;Pays de la Loire;52;2
2020-12-13;Provence-Alpes-Côte d'Azur;93;11
2020-12-14;Auvergne-Rhône-Alpes;84;33
2020-12-14;Bourgogne-Franche-Comté;27;14
2020-12-14;Bretagne;53;3
2020-12-14;Centre-Val de Loire;24;6
2020-12-14;Corse;94;0
2020-12-14;Grand-Est;44;30
2020-12-14;Guadeloupe;1;0
2020-12-14;Guyane;3;0
2020-12-14;Hauts-de-France;32;17
2020-12-14;Ile-de-France;11;50
2020-12-14;La Réunion;4;0
2020-12-14;Martinique;2;0
2020-12-14;Mayotte;6;0
2020-12-14;Normandie;28;4
2020-12-14;Nouvelle-Aquitaine;75;14
2020-12-14;Occitanie;76;9
2020-12-14;Pays de la Loire;52;9
2020-12-14;Provence-Alpes-Côte d'Azur;93;21
2020-12-15;Auvergne-Rhône-Alpes;84;34
2020-12-15;Bourgogne-Franche-Comté;27;15
2020-12-15;Bretagne;53;2
2020-12-15;Centre-Val de Loire;24;4
2020-12-15;Corse;94;1
2020-12-15;Grand-Est;44;30
2020-12-15;Guadeloupe;1;2
2020-12-15;Guyane;3;2
2020-12-15;Hauts-de-France;32;16
2020-12-15;Ile-de-France;11;50
2020-12-15;La Réunion;4;0
2020-12-15;Martinique;2;0
2020-12-15;Mayotte;6;0
2020-12-15;Normandie;28;5
2020-12-15;Nouvelle-Aquitaine;75;10
2020-12-15;Occitanie;76;10
2020-12-15;Pays de la Loire;52;7
2020-12-15;Provence-Alpes-Côte d'Azur;93;23
2020-12-16;Auvergne-Rhône-Alpes;84;40
2020-12-16;Bourgogne-Franche-Comté;27;17
2020-12-16;Bretagne;53;4
2020-12-16;Centre-Val de Loire;24;9
2020-12-16;Corse;94;0
2020-12-16;Grand-Est;44;23
2020-12-16;Guadeloupe;1;0
2020-12-16;Guyane;3;1
2020-12-16;Hauts-de-France;32;19
2020-12-16;Ile-de-France;11;52
2020-12-16;La Réunion;4;0
2020-12-16;Martinique;2;0
2020-12-16;Mayotte;6;2
2020-12-16;Normandie;28;5
2020-12-16;Nouvelle-Aquitaine;75;13
2020-12-16;Occitanie;76;10
2020-12-16;Pays de la Loire;52;4
2020-12-16;Provence-Alpes-Côte d'Azur;93;21
2020-12-17;Auvergne-Rhône-Alpes;84;28
2020-12-17;Bourgogne-Franche-Comté;27;9
2020-12-17;Bretagne;53;1
2020-12-17;Centre-Val de Loire;24;3
2020-12-17;Corse;94;0
2020-12-17;Grand-Est;44;22
2020-12-17;Guadeloupe;1;0
2020-12-17;Guyane;3;1
2020-12-17;Hauts-de-France;32;13
2020-12-17;Ile-de-France;11;31
2020-12-17;La Réunion;4;0
2020-12-17;Martinique;2;0
2020-12-17;Mayotte;6;0
2020-12-17;Normandie;28;5
2020-12-17;Nouvelle-Aquitaine;75;4
2020-12-17;Occitanie;76;18
2020-12-17;Pays de la Loire;52;4
2020-12-17;Provence-Alpes-Côte d'Azur;93;12
2020-12-18;Auvergne-Rhône-Alpes;84;26
2020-12-18;Bourgogne-Franche-Comté;27;11
2020-12-18;Bretagne;53;5
2020-12-18;Centre-Val de Loire;24;9
2020-12-18;Corse;94;0
2020-12-18;Grand-Est;44;19
2020-12-18;Guadeloupe;1;0
2020-12-18;Guyane;3;1
2020-12-18;Hauts-de-France;32;19
2020-12-18;Ile-de-France;11;37
2020-12-18;La Réunion;4;0
2020-12-18;Martinique;2;0
2020-12-18;Mayotte;6;1
2020-12-18;Normandie;28;11
2020-12-18;Nouvelle-Aquitaine;75;9
2020-12-18;Occitanie;76;10
2020-12-18;Pays de la Loire;52;4
2020-12-18;Provence-Alpes-Côte d'Azur;93;14
2020-12-19;Auvergne-Rhône-Alpes;84;14
2020-12-19;Bourgogne-Franche-Comté;27;10
2020-12-19;Bretagne;53;3
2020-12-19;Centre-Val de Loire;24;3
2020-12-19;Corse;94;0
2020-12-19;Grand-Est;44;24
2020-12-19;Guadeloupe;1;1
2020-12-19;Guyane;3;0
2020-12-19;Hauts-de-France;32;4
2020-12-19;Ile-de-France;11;24
2020-12-19;La Réunion;4;1
2020-12-19;Martinique;2;0
2020-12-19;Mayotte;6;0
2020-12-19;Normandie;28;5
2020-12-19;Nouvelle-Aquitaine;75;3
2020-12-19;Occitanie;76;12
2020-12-19;Pays de la Loire;52;5
2020-12-19;Provence-Alpes-Côte d'Azur;93;14
2020-12-20;Auvergne-Rhône-Alpes;84;15
2020-12-20;Bourgogne-Franche-Comté;27;10
2020-12-20;Bretagne;53;1
2020-12-20;Centre-Val de Loire;24;3
2020-12-20;Corse;94;0
2020-12-20;Grand-Est;44;7
2020-12-20;Guadeloupe;1;0
2020-12-20;Guyane;3;0
2020-12-20;Hauts-de-France;32;6
2020-12-20;Ile-de-France;11;14
2020-12-20;La Réunion;4;2
2020-12-20;Martinique;2;0
2020-12-20;Mayotte;6;0
2020-12-20;Normandie;28;6
2020-12-20;Nouvelle-Aquitaine;75;6
2020-12-20;Occitanie;76;6
2020-12-20;Pays de la Loire;52;4
2020-12-20;Provence-Alpes-Côte d'Azur;93;11
2020-12-21;Auvergne-Rhône-Alpes;84;30
2020-12-21;Bourgogne-Franche-Comté;27;18
2020-12-21;Bretagne;53;3
2020-12-21;Centre-Val de Loire;24;10
2020-12-21;Corse;94;0
2020-12-21;Grand-Est;44;19
2020-12-21;Guadeloupe;1;0
2020-12-21;Guyane;3;0
2020-12-21;Hauts-de-France;32;16
2020-12-21;Ile-de-France;11;25
2020-12-21;La Réunion;4;2
2020-12-21;Martinique;2;0
2020-12-21;Mayotte;6;1
2020-12-21;Normandie;28;8
2020-12-21;Nouvelle-Aquitaine;75;11
2020-12-21;Occitanie;76;8
2020-12-21;Pays de la Loire;52;8
2020-12-21;Provence-Alpes-Côte d'Azur;93;20
2020-12-22;Auvergne-Rhône-Alpes;84;37
2020-12-22;Bourgogne-Franche-Comté;27;16
2020-12-22;Bretagne;53;4
2020-12-22;Centre-Val de Loire;24;5
2020-12-22;Corse;94;0
2020-12-22;Grand-Est;44;36
2020-12-22;Guadeloupe;1;2
2020-12-22;Guyane;3;1
2020-12-22;Hauts-de-France;32;38
2020-12-22;Ile-de-France;11;49
2020-12-22;La Réunion;4;0
2020-12-22;Martinique;2;1
2020-12-22;Mayotte;6;0
2020-12-22;Normandie;28;6
2020-12-22;Nouvelle-Aquitaine;75;11
2020-12-22;Occitanie;76;19
2020-12-22;Pays de la Loire;52;8
2020-12-22;Provence-Alpes-Côte d'Azur;93;23
2020-12-23;Auvergne-Rhône-Alpes;84;24
2020-12-23;Bourgogne-Franche-Comté;27;13
2020-12-23;Bretagne;53;2
2020-12-23;Centre-Val de Loire;24;5
2020-12-23;Corse;94;0
2020-12-23;Grand-Est;44;23
2020-12-23;Guadeloupe;1;0
2020-12-23;Guyane;3;1
2020-12-23;Hauts-de-France;32;18
2020-12-23;Ile-de-France;11;48
2020-12-23;La Réunion;4;1
2020-12-23;Martinique;2;0
2020-12-23;Mayotte;6;0
2020-12-23;Normandie;28;5
2020-12-23;Nouvelle-Aquitaine;75;6
2020-12-23;Occitanie;76;25
2020-12-23;Pays de la Loire;52;8
2020-12-23;Provence-Alpes-Côte d'Azur;93;21
2020-12-24;Auvergne-Rhône-Alpes;84;25
2020-12-24;Bourgogne-Franche-Comté;27;16
2020-12-24;Bretagne;53;2
2020-12-24;Centre-Val de Loire;24;10
2020-12-24;Corse;94;0
2020-12-24;Grand-Est;44;32
2020-12-24;Guadeloupe;1;1
2020-12-24;Guyane;3;1
2020-12-24;Hauts-de-France;32;15
2020-12-24;Ile-de-France;11;31
2020-12-24;La Réunion;4;0
2020-12-24;Martinique;2;0
2020-12-24;Mayotte;6;0
2020-12-24;Normandie;28;5
2020-12-24;Nouvelle-Aquitaine;75;9
2020-12-24;Occitanie;76;16
2020-12-24;Pays de la Loire;52;4
2020-12-24;Provence-Alpes-Côte d'Azur;93;20
2020-12-25;Auvergne-Rhône-Alpes;84;19
2020-12-25;Bourgogne-Franche-Comté;27;6
2020-12-25;Bretagne;53;0
2020-12-25;Centre-Val de Loire;24;2
2020-12-25;Corse;94;1
2020-12-25;Grand-Est;44;17
2020-12-25;Guadeloupe;1;0
2020-12-25;Guyane;3;0
2020-12-25;Hauts-de-France;32;11
2020-12-25;Ile-de-France;11;31
2020-12-25;La Réunion;4;0
2020-12-25;Martinique;2;0
2020-12-25;Mayotte;6;0
2020-12-25;Normandie;28;6
2020-12-25;Nouvelle-Aquitaine;75;4
2020-12-25;Occitanie;76;6
2020-12-25;Pays de la Loire;52;0
2020-12-25;Provence-Alpes-Côte d'Azur;93;9
2020-12-26;Auvergne-Rhône-Alpes;84;14
2020-12-26;Bourgogne-Franche-Comté;27;17
2020-12-26;Bretagne;53;2
2020-12-26;Centre-Val de Loire;24;2
2020-12-26;Corse;94;0
2020-12-26;Grand-Est;44;23
2020-12-26;Guadeloupe;1;0
2020-12-26;Guyane;3;0
2020-12-26;Hauts-de-France;32;6
2020-12-26;Ile-de-France;11;13
2020-12-26;La Réunion;4;1
2020-12-26;Martinique;2;0
2020-12-26;Mayotte;6;0
2020-12-26;Normandie;28;0
2020-12-26;Nouvelle-Aquitaine;75;5
2020-12-26;Occitanie;76;4
2020-12-26;Pays de la Loire;52;5
2020-12-26;Provence-Alpes-Côte d'Azur;93;9
2020-12-27;Auvergne-Rhône-Alpes;84;24
2020-12-27;Bourgogne-Franche-Comté;27;5
2020-12-27;Bretagne;53;1
2020-12-27;Centre-Val de Loire;24;1
2020-12-27;Corse;94;0
2020-12-27;Grand-Est;44;15
2020-12-27;Guadeloupe;1;0
2020-12-27;Guyane;3;1
2020-12-27;Hauts-de-France;32;2
2020-12-27;Ile-de-France;11;19
2020-12-27;La Réunion;4;0
2020-12-27;Martinique;2;0
2020-12-27;Mayotte;6;0
2020-12-27;Normandie;28;8
2020-12-27;Nouvelle-Aquitaine;75;7
2020-12-27;Occitanie;76;3
2020-12-27;Pays de la Loire;52;6
2020-12-27;Provence-Alpes-Côte d'Azur;93;15
2020-12-28;Auvergne-Rhône-Alpes;84;38
2020-12-28;Bourgogne-Franche-Comté;27;13
2020-12-28;Bretagne;53;4
2020-12-28;Centre-Val de Loire;24;13
2020-12-28;Corse;94;0
2020-12-28;Grand-Est;44;24
2020-12-28;Guadeloupe;1;0
2020-12-28;Guyane;3;0
2020-12-28;Hauts-de-France;32;24
2020-12-28;Ile-de-France;11;37
2020-12-28;La Réunion;4;1
2020-12-28;Martinique;2;0
2020-12-28;Mayotte;6;1
2020-12-28;Normandie;28;10
2020-12-28;Nouvelle-Aquitaine;75;14
2020-12-28;Occitanie;76;11
2020-12-28;Pays de la Loire;52;7
2020-12-28;Provence-Alpes-Côte d'Azur;93;32
2020-12-29;Auvergne-Rhône-Alpes;84;43
2020-12-29;Bourgogne-Franche-Comté;27;17
2020-12-29;Bretagne;53;0
2020-12-29;Centre-Val de Loire;24;6
2020-12-29;Corse;94;0
2020-12-29;Grand-Est;44;36
2020-12-29;Guadeloupe;1;0
2020-12-29;Guyane;3;0
2020-12-29;Hauts-de-France;32;28
2020-12-29;Ile-de-France;11;49
2020-12-29;La Réunion;4;0
2020-12-29;Martinique;2;0
2020-12-29;Mayotte;6;0
2020-12-29;Normandie;28;10
2020-12-29;Nouvelle-Aquitaine;75;13
2020-12-29;Occitanie;76;11
2020-12-29;Pays de la Loire;52;10
2020-12-29;Provence-Alpes-Côte d'Azur;93;28
2020-12-30;Auvergne-Rhône-Alpes;84;24
2020-12-30;Bourgogne-Franche-Comté;27;17
2020-12-30;Bretagne;53;1
2020-12-30;Centre-Val de Loire;24;11
2020-12-30;Corse;94;1
2020-12-30;Grand-Est;44;24
2020-12-30;Guadeloupe;1;1
2020-12-30;Guyane;3;0
2020-12-30;Hauts-de-France;32;17
2020-12-30;Ile-de-France;11;49
2020-12-30;La Réunion;4;1
2020-12-30;Martinique;2;0
2020-12-30;Mayotte;6;0
2020-12-30;Normandie;28;11
2020-12-30;Nouvelle-Aquitaine;75;8
2020-12-30;Occitanie;76;16
2020-12-30;Pays de la Loire;52;7
2020-12-30;Provence-Alpes-Côte d'Azur;93;21
2020-12-31;Auvergne-Rhône-Alpes;84;27
2020-12-31;Bourgogne-Franche-Comté;27;12
2020-12-31;Bretagne;53;2
2020-12-31;Centre-Val de Loire;24;8
2020-12-31;Corse;94;1
2020-12-31;Grand-Est;44;28
2020-12-31;Guadeloupe;1;0
2020-12-31;Guyane;3;0
2020-12-31;Hauts-de-France;32;16
2020-12-31;Ile-de-France;11;29
2020-12-31;La Réunion;4;0
2020-12-31;Martinique;2;0
2020-12-31;Mayotte;6;0
2020-12-31;Normandie;28;11
2020-12-31;Nouvelle-Aquitaine;75;7
2020-12-31;Occitanie;76;9
2020-12-31;Pays de la Loire;52;5
2020-12-31;Provence-Alpes-Côte d'Azur;93;22
2021-01-01;Auvergne-Rhône-Alpes;84;8
2021-01-01;Bourgogne-Franche-Comté;27;11
2021-01-01;Bretagne;53;2
2021-01-01;Centre-Val de Loire;24;6
2021-01-01;Corse;94;0
2021-01-01;Grand-Est;44;13
2021-01-01;Guadeloupe;1;0
2021-01-01;Guyane;3;1
2021-01-01;Hauts-de-France;32;6
2021-01-01;Ile-de-France;11;19
2021-01-01;La Réunion;4;0
2021-01-01;Martinique;2;0
2021-01-01;Mayotte;6;0
2021-01-01;Normandie;28;4
2021-01-01;Nouvelle-Aquitaine;75;7
2021-01-01;Occitanie;76;8
2021-01-01;Pays de la Loire;52;3
2021-01-01;Provence-Alpes-Côte d'Azur;93;11
2021-01-02;Auvergne-Rhône-Alpes;84;6
2021-01-02;Bourgogne-Franche-Comté;27;10
2021-01-02;Bretagne;53;2
2021-01-02;Centre-Val de Loire;24;4
2021-01-02;Corse;94;0
2021-01-02;Grand-Est;44;30
2021-01-02;Guadeloupe;1;1
2021-01-02;Guyane;3;0
2021-01-02;Hauts-de-France;32;4
2021-01-02;Ile-de-France;11;17
2021-01-02;La Réunion;4;0
2021-01-02;Martinique;2;0
2021-01-02;Mayotte;6;1
2021-01-02;Normandie;28;4
2021-01-02;Nouvelle-Aquitaine;75;0
2021-01-02;Occitanie;76;5
2021-01-02;Pays de la Loire;52;5
2021-01-02;Provence-Alpes-Côte d'Azur;93;12
2021-01-03;Auvergne-Rhône-Alpes;84;15
2021-01-03;Bourgogne-Franche-Comté;27;9
2021-01-03;Bretagne;53;5
2021-01-03;Centre-Val de Loire;24;1
2021-01-03;Corse;94;2
2021-01-03;Grand-Est;44;13
2021-01-03;Guadeloupe;1;0
2021-01-03;Guyane;3;1
2021-01-03;Hauts-de-France;32;5
2021-01-03;Ile-de-France;11;19
2021-01-03;La Réunion;4;0
2021-01-03;Martinique;2;0
2021-01-03;Mayotte;6;0
2021-01-03;Normandie;28;7
2021-01-03;Nouvelle-Aquitaine;75;6
2021-01-03;Occitanie;76;3
2021-01-03;Pays de la Loire;52;5
2021-01-03;Provence-Alpes-Côte d'Azur;93;10
2021-01-04;Auvergne-Rhône-Alpes;84;36
2021-01-04;Bourgogne-Franche-Comté;27;12
2021-01-04;Bretagne;53;3
2021-01-04;Centre-Val de Loire;24;10
2021-01-04;Corse;94;1
2021-01-04;Grand-Est;44;26
2021-01-04;Guadeloupe;1;0
2021-01-04;Guyane;3;0
2021-01-04;Hauts-de-France;32;26
2021-01-04;Ile-de-France;11;56
2021-01-04;La Réunion;4;0
2021-01-04;Martinique;2;0
2021-01-04;Mayotte;6;0
2021-01-04;Normandie;28;10
2021-01-04;Nouvelle-Aquitaine;75;10
2021-01-04;Occitanie;76;27
2021-01-04;Pays de la Loire;52;7
2021-01-04;Provence-Alpes-Côte d'Azur;93;22
2021-01-05;Auvergne-Rhône-Alpes;84;48
2021-01-05;Bourgogne-Franche-Comté;27;17
2021-01-05;Bretagne;53;2
2021-01-05;Centre-Val de Loire;24;4
2021-01-05;Corse;94;2
2021-01-05;Grand-Est;44;27
2021-01-05;Guadeloupe;1;0
2021-01-05;Guyane;3;0
2021-01-05;Hauts-de-France;32;24
2021-01-05;Ile-de-France;11;49
2021-01-05;La Réunion;4;1
2021-01-05;Martinique;2;1
2021-01-05;Mayotte;6;0
2021-01-05;Normandie;28;10
2021-01-05;Nouvelle-Aquitaine;75;17
2021-01-05;Occitanie;76;9
2021-01-05;Pays de la Loire;52;6
2021-01-05;Provence-Alpes-Côte d'Azur;93;28
2021-01-06;Auvergne-Rhône-Alpes;84;30
2021-01-06;Bourgogne-Franche-Comté;27;11
2021-01-06;Bretagne;53;6
2021-01-06;Centre-Val de Loire;24;9
2021-01-06;Corse;94;0
2021-01-06;Grand-Est;44;22
2021-01-06;Guadeloupe;1;1
2021-01-06;Guyane;3;0
2021-01-06;Hauts-de-France;32;24
2021-01-06;Ile-de-France;11;47
2021-01-06;La Réunion;4;0
2021-01-06;Martinique;2;0
2021-01-06;Mayotte;6;0
2021-01-06;Normandie;28;7
2021-01-06;Nouvelle-Aquitaine;75;15
2021-01-06;Occitanie;76;16
2021-01-06;Pays de la Loire;52;9
2021-01-06;Provence-Alpes-Côte d'Azur;93;37
2021-01-07;Auvergne-Rhône-Alpes;84;36
2021-01-07;Bourgogne-Franche-Comté;27;13
2021-01-07;Bretagne;53;1
2021-01-07;Centre-Val de Loire;24;8
2021-01-07;Corse;94;2
2021-01-07;Grand-Est;44;23
2021-01-07;Guadeloupe;1;0
2021-01-07;Guyane;3;0
2021-01-07;Hauts-de-France;32;17
2021-01-07;Ile-de-France;11;28
2021-01-07;La Réunion;4;0
2021-01-07;Martinique;2;0
2021-01-07;Mayotte;6;0
2021-01-07;Normandie;28;9
2021-01-07;Nouvelle-Aquitaine;75;9
2021-01-07;Occitanie;76;6
2021-01-07;Pays de la Loire;52;2
2021-01-07;Provence-Alpes-Côte d'Azur;93;27
2021-01-08;Auvergne-Rhône-Alpes;84;37
2021-01-08;Bourgogne-Franche-Comté;27;17
2021-01-08;Bretagne;53;1
2021-01-08;Centre-Val de Loire;24;8
2021-01-08;Corse;94;1
2021-01-08;Grand-Est;44;26
2021-01-08;Guadeloupe;1;0
2021-01-08;Guyane;3;0
2021-01-08;Hauts-de-France;32;15
2021-01-08;Ile-de-France;11;62
2021-01-08;La Réunion;4;1
2021-01-08;Martinique;2;0
2021-01-08;Mayotte;6;0
2021-01-08;Normandie;28;15
2021-01-08;Nouvelle-Aquitaine;75;5
2021-01-08;Occitanie;76;23
2021-01-08;Pays de la Loire;52;9
2021-01-08;Provence-Alpes-Côte d'Azur;93;25
2021-01-09;Auvergne-Rhône-Alpes;84;19
2021-01-09;Bourgogne-Franche-Comté;27;2
2021-01-09;Bretagne;53;3
2021-01-09;Centre-Val de Loire;24;0
2021-01-09;Corse;94;1
2021-01-09;Grand-Est;44;13
2021-01-09;Guadeloupe;1;0
2021-01-09;Guyane;3;1
